;date;price;hashrate;difficulty;reward;e_min_005;e_min_010;e_min_014;c_btc_005;c_btc_010;c_btc_014;max_k_antminer;max_k_bitfury;min_consumption;max_consumption_005;max_consumption_014;mixed_consumption_005;c_btc_005_max_e;c_btc_010_max_e;c_btc_014_max_e
2294;19/09/2012;12.61;19.1508245695;2694047.95296;50.0;0.2548869471279176;0.5378114584399061;0.7136834519581693;0.0003030477468680974;0.0006394307458916854;0.0008485336912306727;208.05302349745813;249.09082522824093;0.0012767216379666667;0.07513458333309224;0.026833779761818655;0.03820565248552945;0.2142749602188694;0.4521201660618144;0.5999698886128343
2293;20/09/2012;12.68666;20.9294479444;2864140.50781;50.0;0.26934218506755175;0.5683120104925342;0.7541581181891449;0.0003221810980208473;0.0006798021168239877;0.0009021070744583724;196.88709359322945;235.72245091899185;0.0013952965296266668;0.0777057925001642;0.027752068750058645;0.03955054451489543;0.22780351504060709;0.4806654167356809;0.6378498421136999
2292;21/09/2012;12.57001;23.2074830948;2864140.50781;50.0;0.271841687127465;0.5735859598389511;0.761156723956902;0.0003221810980208473;0.0006798021168239877;0.0009021070744583724;195.0767763412774;233.55505430714123;0.0015471655396533334;0.08537131791680702;0.030489756398859647;0.04345924172823018;0.22780351504060709;0.4806654167356809;0.6378498421136999
2291;22/09/2012;12.4433;24.4888778669;2864140.50781;50.0;0.2746098483207112;0.5794267799567006;0.7689075752979914;0.0003221810980208473;0.0006798021168239877;0.0009021070744583724;193.11033571551792;231.20073947912942;0.0016325918577933334;0.08917698333345984;0.031848922619092807;0.04540478759562659;0.22780351504060709;0.4806654167356809;0.6378498421136999
2290;23/09/2012;12.2749;21.2142023382;2864140.50781;50.0;0.2783772353020478;0.5873759664873207;0.7794562588457338;0.0003221810980208473;0.0006798021168239877;0.0009021070744583724;190.4968987225584;228.0718102940832;0.00141428015588;0.07620667083348946;0.02721666815481767;0.03881047549468473;0.22780351504060709;0.4806654167356809;0.6378498421136999
2289;24/09/2012;12.29888;22.2108427165;2864140.50781;50.0;0.2778344634315568;0.5862307178405849;0.7779364976083591;0.0003221810980208473;0.0006798021168239877;0.0009021070744583724;190.86904966728034;228.51736683717945;0.0014807228477666666;0.07994272000014689;0.028550971428623888;0.04071172142395678;0.22780351504060709;0.4806654167356809;0.6378498421136999
2288;25/09/2012;12.22909;21.2142023382;2864140.50781;50.0;0.27942003252973907;0.5895762686377494;0.7823760910832694;0.0003221810980208473;0.0006798021168239877;0.0009021070744583724;189.78596316051875;227.2206449379848;0.00141428015588;0.07592226708348888;0.02711509538696031;0.03866827361968444;0.22780351504060709;0.4806654167356809;0.6378498421136999
2287;26/09/2012;12.28;20.3599391568;2864140.50781;50.0;0.27826162260660475;0.587132023699936;0.7791325432984932;0.0003221810980208473;0.0006798021168239877;0.0009021070744583724;190.5760467550055;228.1665700259344;0.00135732927712;0.0731683333334977;0.026131547619106327;0.03726283130530885;0.22780351504060709;0.4806654167356809;0.6378498421136999
2286;27/09/2012;12.46;20.3599391568;2864140.50781;50.0;0.2742417917824323;0.5786501806609321;0.7678770169908103;0.0003221810980208473;0.0006798021168239877;0.0009021070744583724;193.36950672372706;231.51103115009306;0.00135732927712;0.07424083333350012;0.026514583333392905;0.03779908130531006;0.22780351504060709;0.4806654167356809;0.6378498421136999
2285;28/09/2012;12.444;23.3498602917;2864140.50781;50.0;0.27459440096505194;0.5793941860362595;0.7688643227021454;0.0003221810980208473;0.0006798021168239877;0.0009021070744583724;193.12119917095183;231.2137457168345;0.00155665735278;0.08503400000013757;0.030369285714334844;0.043295328676458786;0.22780351504060709;0.4806654167356809;0.6378498421136999
2284;29/09/2012;12.49;23.919369079299997;2864140.50781;50.0;0.2735830845163416;0.5772603083294806;0.7660326366457564;0.0003221810980208473;0.0006798021168239877;0.0009021070744583724;193.83508338518067;232.0684413374528;0.0015946246052866665;0.0874300000001325;0.031225000000047326;0.044512312302709585;0.22780351504060709;0.4806654167356809;0.6378498421136999
2283;30/09/2012;12.47499;21.6413339289;2864140.50781;50.0;0.2739122617019418;0.577954872191097;0.7669543327654369;0.0003221810980208473;0.0006798021168239877;0.0009021070744583724;193.6021398622334;231.78955044037716;0.0014427555952600001;0.07900827000015452;0.028217239285769472;0.04022551279770726;0.22780351504060709;0.4806654167356809;0.6378498421136999
2282;01/10/2012;12.481;21.0718251413;2864140.50781;50.0;0.27378036420231605;0.5776765684668868;0.7665850197664849;0.0003221810980208473;0.0006798021168239877;0.0009021070744583724;193.6954103867446;231.90121828124484;0.0014047883427533332;0.0769661666668268;0.02748791666672386;0.03918547750479007;0.22780351504060709;0.4806654167356809;0.6378498421136999
2281;02/10/2012;12.88;19.3632987785;2864140.50781;50.0;0.2652991246590921;0.5597811530306843;0.7428375490454578;0.0003221810980208473;0.0006798021168239877;0.0009021070744583724;199.88757998407746;239.31477377312984;0.0012908865852333334;0.0729866666668491;0.026066666666731818;0.03713877662604122;0.22780351504060709;0.4806654167356809;0.6378498421136999
2280;03/10/2012;12.8999;20.9547974016;3054627.52695;50.0;0.28250704203804355;0.5960898587002719;0.7910197177065219;0.00034360857925575693;0.000725014102229647;0.0009621040219161194;187.7121349522281;224.7377606659808;0.0013969864934399998;0.07417442499991961;0.026490866071399864;0.037785705746679804;0.24295417277243722;0.5126333045498425;0.6802716837628241
2279;04/10/2012;13.0899;20.3474119697;3054627.52695;50.0;0.278406450132282;0.587437609779115;0.7795380603703895;0.00034360857925575693;0.000725014102229647;0.0009621040219161194;190.47690875984853;228.04787737436897;0.0013564941313133334;0.07308527500003012;0.026101883928582186;0.03722088456567173;0.24295417277243722;0.5126333045498425;0.6802716837628241
2278;05/10/2012;12.99;20.6511046856;3054627.52695;50.0;0.280547543617133;0.5919553170321507;0.7855331221279724;0.00034360857925575693;0.000725014102229647;0.0009621040219161194;189.0232197946839;226.3074528524322;0.0013767403123733334;0.07360999999979626;0.02628928571421295;0.037493370156084796;0.24295417277243722;0.5126333045498425;0.6802716837628241
2277;06/10/2012;12.899989999999999;21.5621828335;3054627.52695;50.0;0.28250507105715267;0.596085699930592;0.7910141989600274;0.00034360857925575693;0.000725014102229647;0.0009621040219161194;187.7134445819264;224.73932861600056;0.0014374788555666664;0.07632494083314287;0.027258907440408167;0.03888120984435477;0.24295417277243722;0.5126333045498425;0.6802716837628241
2276;07/10/2012;12.7369;20.8029510436;3054627.52695;50.0;0.2861224153119329;0.6037182963081783;0.801142762873412;0.00034360857925575693;0.000725014102229647;0.0009621040219161194;185.34025005411158;221.89802896352154;0.0013868634029066667;0.07270647083319376;0.02596659672614063;0.037046667118050214;0.24295417277243722;0.5126333045498425;0.6802716837628241
2275;08/10/2012;12.08;25.2064954251;3054627.52695;50.0;0.3016815059260396;0.6365479775039434;0.8447082165929107;0.00034360857925575693;0.000725014102229647;0.0009621040219161194;175.78140840029113;210.4537359859416;0.0016804330283400001;0.08355333333319954;0.029840476190428417;0.042616883180769775;0.24295417277243722;0.5126333045498425;0.6802716837628241
2274;09/10/2012;12.35;22.0177219075;3054627.52695;50.0;0.2950860398045796;0.6226315439876628;0.8262409114528229;0.00034360857925575693;0.000725014102229647;0.0009621040219161194;179.71029749533074;215.15758604523003;0.0014678481271666666;0.07461458333332614;0.026648065476187907;0.0380412157302464;0.24295417277243722;0.5126333045498425;0.6802716837628241
2273;10/10/2012;12.15;22.6251073394;3054627.52695;50.0;0.29994342317584843;0.6328806229010401;0.8398415848923755;0.00034360857925575693;0.000725014102229647;0.0009621040219161194;176.80000927678287;211.67325266797934;0.0015083404892933334;0.07543124999988926;0.0269397321428176;0.0384697952445913;0.24295417277243722;0.5126333045498425;0.6802716837628241
2272;11/10/2012;12.19;20.9547974016;3054627.52695;50.0;0.2989591953721541;0.630803902235245;0.8370857470420313;0.00034360857925575693;0.000725014102229647;0.0009621040219161194;177.38206692049246;212.37011934342945;0.0013969864934399998;0.07009249999992404;0.02503303571425859;0.03574474324668202;0.24295417277243722;0.5126333045498425;0.6802716837628241
2271;12/10/2012;12.15;22.9288000554;3054627.52695;50.0;0.29994342317584843;0.6328806229010401;0.8398415848923755;0.00034360857925575693;0.000725014102229647;0.0009621040219161194;176.80000927678287;211.67325266797934;0.00152858667036;0.07644375000000411;0.02730133928571576;0.03898616833518206;0.24295417277243722;0.5126333045498425;0.6802716837628241
2270;13/10/2012;12.137;22.1695682655;3054627.52695;50.0;0.3002646940419015;0.633558504428412;0.8407411433173241;0.00034360857925575693;0.000725014102229647;0.0009621040219161194;176.61084054257728;211.44677099845808;0.0014779712177000002;0.07383341666671697;0.02636907738097035;0.03765569394220849;0.24295417277243722;0.5126333045498425;0.6802716837628241
2269;14/10/2012;12.0;20.9547974016;3054627.52695;50.0;0.30369271596554653;0.640791630687303;0.8503396047035302;0.00034360857925575693;0.000725014102229647;0.0009621040219161194;174.61729311287198;209.0600026350413;0.0013969864934399998;0.0689999999999252;0.024642857142830436;0.0351984932466826;0.24295417277243722;0.5126333045498425;0.6802716837628241
2268;15/10/2012;12.03;23.8398782033;3054627.52695;50.0;0.30293537752174216;0.6391936465708759;0.848219057060878;0.00034360857925575693;0.000725014102229647;0.0009621040219161194;175.05383634565413;209.58265264162893;0.0015893252135533332;0.07869625000001518;0.028105803571433996;0.040142787606784254;0.24295417277243722;0.5126333045498425;0.6802716837628241
2267;16/10/2012;11.99;23.0806464134;3054627.52695;50.0;0.30394600430246527;0.6413260690782016;0.8510488120469026;0.00034360857925575693;0.000725014102229647;0.0009621040219161194;174.47177870194457;208.88578596617876;0.0015387097608933334;0.07593666666672741;0.027120238095259794;0.03873768821381037;0.24295417277243722;0.5126333045498425;0.6802716837628241
2266;17/10/2012;11.99;21.534357778;3072321.73202;50.0;0.30570663890779304;0.6450410080954432;0.8559785889418203;0.0003455989628987779;0.0007292138117164212;0.000967677096116578;173.46695573724477;207.6827648455152;0.0014356238518666666;0.07044125000011915;0.025157589285756846;0.03593843692599291;0.24436150670029588;0.5156027791376243;0.6842122187608284
2265;18/10/2012;11.95998;23.6725209616;3072321.73202;50.0;0.3064739740789231;0.6466600853065276;0.8581271274209845;0.0003455989628987779;0.0007292138117164212;0.000967677096116578;173.0326373042813;207.16277847348329;0.0015781680641066666;0.07724153750002884;0.027586263392867447;0.03940985278206775;0.24436150670029588;0.5156027791376243;0.6842122187608284
2264;19/10/2012;11.967;24.283424728299998;3072321.73202;50.0;0.3062941924044822;0.6462807459734573;0.85762373873255;0.0003455989628987779;0.0007292138117164212;0.000967677096116578;173.13420010905827;207.28437422070732;0.0016188949818866664;0.07928137499986318;0.028314776785665425;0.04045013499087492;0.24436150670029588;0.5156027791376243;0.6842122187608284
2263;20/10/2012;11.85;21.0761799529;3072321.73202;50.0;0.30931836291176695;0.6526617457438282;0.8660914161529474;0.0003455989628987779;0.0007292138117164212;0.000967677096116578;171.44148669610934;205.257778433641;0.0014050786635266665;0.06813749999999831;0.024334821428570828;0.03477128933176249;0.24436150670029588;0.5156027791376243;0.6842122187608284
2262;21/10/2012;11.7965;24.130698786700002;3072321.73202;50.0;0.31072119700796325;0.6556217256868023;0.8700193516222969;0.0003455989628987779;0.0007292138117164212;0.000967677096116578;170.6674681696754;204.33108719767478;0.0016087132524466668;0.07766029166681401;0.02773581845243358;0.03963450245963034;0.24436150670029588;0.5156027791376243;0.6842122187608284
2261;22/10/2012;11.81;25.3525063202;3072321.73202;50.0;0.3103660118970735;0.654872285102825;0.8690248333118058;0.0003455989628987779;0.0007292138117164212;0.000967677096116578;170.8627812557849;204.56492517310548;0.0016901670880133332;0.08168583333347607;0.029173511904812887;0.0416880002107447;0.24436150670029588;0.5156027791376243;0.6842122187608284
2260;23/10/2012;12.0;20.9234540112;3072321.73202;50.0;0.3054518833753699;0.6445034739220303;0.8552652734510355;0.0003455989628987779;0.0007292138117164212;0.000967677096116578;173.6116320973259;207.85597816064904;0.00139489693408;0.06849999999995798;0.024464285714270707;0.03494744846701899;0.24436150670029588;0.5156027791376243;0.6842122187608284
2259;24/10/2012;11.82;23.8252469033;3072321.73202;50.0;0.31010343489885267;0.654318247636579;0.8682896177167874;0.0003455989628987779;0.0007292138117164212;0.000967677096116578;171.007457615866;204.73813848823937;0.0015883497935533333;0.0768300000000682;0.027439285714310074;0.03920917489681077;0.24436150670029588;0.5156027791376243;0.6842122187608284
2258;25/10/2012;11.71;21.0761799529;3072321.73202;50.0;0.3130164475238632;0.6604647042753513;0.8764460530668169;0.0003455989628987779;0.0007292138117164212;0.000967677096116578;169.41601765497384;202.83279202176672;0.0014050786635266665;0.06733249999999835;0.02404732142857084;0.03436878933176251;0.24436150670029588;0.5156027791376243;0.6842122187608284
2257;26/10/2012;11.09988;24.5888766117;3072321.73202;50.0;0.33022182226334323;0.6967680449756541;0.924621102337361;0.0003455989628987779;0.0007292138117164212;0.000967677096116578;160.58902357370548;192.26470123881882;0.0016392584407800002;0.0744616949999477;0.026593462499981325;0.03805047672036385;0.24436150670029588;0.5156027791376243;0.6842122187608284
2256;27/10/2012;10.83883;27.1852176204;3072321.73202;50.0;0.3381751167334886;0.7135494963076608;0.946890326853768;0.0003455989628987779;0.0007292138117164212;0.000967677096116578;156.81224719378827;187.74296764724903;0.0018123478413599999;0.08038798916664326;0.028709996130944025;0.04110016850400163;0.24436150670029588;0.5156027791376243;0.6842122187608284
2255;28/10/2012;10.61;25.8106841452;3072321.73202;50.0;0.3454686711125767;0.7289388960475367;0.9673122791152146;0.0003455989628987779;0.0007292138117164212;0.000967677096116578;153.50161804605233;183.7793273570406;0.0017207122763466666;0.07471208333327904;0.02668288690474252;0.038216397804812854;0.24436150670029588;0.5156027791376243;0.6842122187608284
2254;29/10/2012;10.95;24.130698786700002;3072321.73202;50.0;0.3347417900004053;0.7063051769008551;0.9372770120011348;0.0003455989628987779;0.0007292138117164212;0.000967677096116578;158.42061428880987;189.6685800715923;0.0016087132524466668;0.07208750000013678;0.025745535714334567;0.036848106626291725;0.24436150670029588;0.5156027791376243;0.6842122187608284
2253;30/10/2012;10.85;24.4748066399;3304356.39299;50.0;0.3633410814700608;0.7666496819018283;1.01735502811617;0.00037170005034415987;0.0007842871062261773;0.0010407601409636476;145.95101601350206;174.7393929228219;0.0016316537759933332;0.067360416666555;0.02405729166662679;0.03449603522127417;0.2628167155966773;0.5545432699089892;0.7358868036706964
2252;31/10/2012;11.14;22.8322021675;3304356.39299;50.0;0.3538824716292782;0.746692015137777;0.990870920561979;0.00037170005034415987;0.0007842871062261773;0.0010407601409636476;149.8520109115588;179.4098467428789;0.0015221468111666667;0.06451916666677592;0.02304255952384854;0.03302065673897129;0.2628167155966773;0.5545432699089892;0.7358868036706964
2251;01/11/2012;11.279000000000002;22.1751603785;3304356.39299;50.0;0.34952129922423614;0.7374899413631383;0.9786596378278611;0.00037170005034415987;0.0007842871062261773;0.0010407601409636476;151.72179812131702;181.64844357387176;0.0014783440252333331;0.06344437500008684;0.02265870535717387;0.03246135951266009;0.2628167155966773;0.5545432699089892;0.7358868036706964
2250;02/11/2012;11.20999;23.817764851;3304356.39299;50.0;0.35167299292418275;0.7420300150700256;0.9846843801877116;0.00037170005034415987;0.0007842871062261773;0.0010407601409636476;150.79349585264498;180.53703661482993;0.0015878509900666667;0.06772702291681203;0.024188222470290014;0.03465743695343935;0.2628167155966773;0.5545432699089892;0.7358868036706964
